scenario,year,material,crc,demand_allocated,demand_mean_total,share_pct
Mid_Case,2038,Niobium,1,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,2,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,3,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,4,1.9069297257525983,2.8892874632615126,66.0
Mid_Case,2038,Niobium,5,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,6,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,7,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,China,0.0,2.8892874632615126,0.0
Mid_Case,2038,Niobium,Undefined,0.26003587169353615,2.8892874632615126,9.0
Mid_Case,2038,Niobium,United States,0.0,2.8892874632615126,0.0
Mid_Case,2038,Silicon,OECD,22.343940925604368,222.63791277007144,10.036
Mid_Case,2038,Silicon,1,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,2,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,3,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,4,17.187646865849516,222.63791277007144,7.720000000000001
Mid_Case,2038,Silicon,5,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,6,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,7,18.90641155243447,222.63791277007144,8.492
Mid_Case,2038,Silicon,China,0.0,222.63791277007144,0.0
Mid_Case,2038,Silicon,Undefined,27.500234985359224,222.63791277007144,12.352
Mid_Case,2038,Silicon,United States,136.69967844082387,222.63791277007144,61.4
Mid_Case,2038,Silver,OECD,0.45972626063775013,2.059705468807124,22.320000000000004
Mid_Case,2038,Silver,1,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,2,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,3,0.7202378083324752,2.059705468807124,34.968
Mid_Case,2038,Silver,4,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,5,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,6,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,7,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,China,0.0,2.059705468807124,0.0
Mid_Case,2038,Silver,Undefined,0.35245679982227507,2.059705468807124,17.112000000000002
Mid_Case,2038,Silver,United States,0.5272846000146236,2.059705468807124,25.599999999999994
Mid_Case,2038,Steel,OECD,551.2835664104884,13921.302182083044,3.96
Mid_Case,2038,Steel,1,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,2,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,3,257.26566432489466,13921.302182083044,1.848
Mid_Case,2038,Steel,4,275.6417832052442,13921.302182083044,1.98
Mid_Case,2038,Steel,5,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,6,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,7,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,China,0.0,13921.302182083044,0.0
Mid_Case,2038,Steel,Undefined,753.4208740943343,13921.302182083044,5.412
Mid_Case,2038,Steel,United States,12083.690294048081,13921.302182083044,86.8
Mid_Case,2038,Tin,OECD,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,1,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,2,3.33287294806665,26.91273375376817,12.384
Mid_Case,2038,Tin,3,10.206923403454116,26.91273375376817,37.926
Mid_Case,2038,Tin,4,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,5,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,6,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,7,3.541177507320816,26.91273375376817,13.158000000000001
Mid_Case,2038,Tin,China,0.0,26.91273375376817,0.0
Mid_Case,2038,Tin,Undefined,3.7494820665749815,26.91273375376817,13.932
Mid_Case,2038,Tin,United States,6.082277828351605,26.91273375376817,22.599999999999994
Mid_Case,2038,Vanadium,OECD,12.672288507040571,63.67344240297744,19.902
Mid_Case,2038,Vanadium,1,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,2,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,3,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,4,6.131752503406728,63.67344240297744,9.63
Mid_Case,2038,Vanadium,5,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,6,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,7,0.0,63.67344240297744,0.0
Mid_Case,2038,Vanadium,China,5.314185502952498,63.67344240297744,8.346
Mid_Case,2038,Vanadium,Undefined,16.760123509311722,63.67344240297744,26.322
Mid_Case,2038,Vanadium,United States,22.795092380265924,63.67344240297744,35.8
Mid_Case,2038,Zinc,OECD,220.7384351317845,377.5630048094289,58.464000000000006
Mid_Case,2038,Zinc,1,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,2,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,3,67.44785517915639,377.5630048094289,17.864
Mid_Case,2038,Zinc,4,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,5,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,6,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,7,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,China,0.0,377.5630048094289,0.0
Mid_Case,2038,Zinc,Undefined,18.394869594315374,377.5630048094289,4.872
Mid_Case,2038,Zinc,United States,70.98184490417262,377.5630048094289,18.799999999999997
Mid_Case,2041,Aluminum,OECD,315.9890497283307,1373.8654336014379,23.0
Mid_Case,2041,Aluminum,1,0.0,1373.8654336014379,0.0
Mid_Case,2041,Aluminum,2,56.87802895109954,1373.8654336014379,4.140000000000001
Mid_Case,2041,Aluminum,3,0.0,1373.8654336014379,0.0
Mid_Case,2041,Aluminum,4,0.0,1373.8654336014379,0.0
Mid_Case,2041,Aluminum,5,0.0,1373.8654336014379,0.0
Mid_Case,2041,Aluminum,6,0.0,1373.8654336014379,0.0
Mid_Case,2041,Aluminum,7,31.598904972833076,1373.8654336014379,2.3000000000000003
Mid_Case,2041,Aluminum,China,25.279123978266455,1373.8654336014379,1.84
Mid_Case,2041,Aluminum,Undefined,202.23299182613164,1373.8654336014379,14.72
Mid_Case,2041,Aluminum,United States,741.8873341447764,1373.8654336014379,54.0
Mid_Case,2041,Boron,OECD,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,1,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,2,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,3,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,4,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,5,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,6,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,7,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,China,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,Undefined,0.0,0.12412877445557294,0.0
Mid_Case,2041,Boron,United States,0.12412877445557294,0.12412877445557294,100.0
Mid_Case,2041,Cement,OECD,318.24322152750904,4675.921562261373,6.806
Mid_Case,2041,Cement,1,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,2,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,3,62.09623834683103,4675.921562261373,1.328
Mid_Case,2041,Cement,4,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,5,201.81277462720084,4675.921562261373,4.316
Mid_Case,2041,Cement,6,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,7,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,China,0.0,4675.921562261373,0.0
Mid_Case,2041,Cement,Undefined,194.05074483384698,4675.921562261373,4.15
Mid_Case,2041,Cement,United States,3899.718582925985,4675.921562261373,83.4
Mid_Case,2041,Chromium,OECD,1.897655203780663,40.86251515462237,4.644
Mid_Case,2041,Chromium,1,0.0,40.86251515462237,0.0
Mid_Case,2041,Chromium,2,0.0,40.86251515462237,0.0
Mid_Case,2041,Chromium,3,0.0,40.86251515462237,0.0
Mid_Case,2041,Chromium,4,11.702207089980757,40.86251515462237,28.638
Mid_Case,2041,Chromium,5,3.1627586729677715,40.86251515462237,7.74
Mid_Case,2041,Chromium,6,0.0,40.86251515462237,0.0
Mid_Case,2041,Chromium,7,2.21393107107744,40.86251515462237,5.418
Mid_Case,2041,Chromium,China,0.0,40.86251515462237,0.0
Mid_Case,2041,Chromium,Undefined,12.651034691871086,40.86251515462237,30.96
Mid_Case,2041,Chromium,United States,9.234928424944654,40.86251515462237,22.599999999999994
Mid_Case,2041,Copper,OECD,127.43352811154676,393.0222307906081,32.424
Mid_Case,2041,Copper,1,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,2,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,3,16.687723919369223,393.0222307906081,4.246
Mid_Case,2041,Copper,4,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,5,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,6,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,7,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,China,0.0,393.0222307906081,0.0
Mid_Case,2041,Copper,Undefined,7.585329054258737,393.0222307906081,1.9300000000000002
Mid_Case,2041,Copper,United States,241.31564970543337,393.0222307906081,61.4
Mid_Case,2041,Lead,OECD,89.65770431115628,479.3504293795781,18.703999999999997
Mid_Case,2041,Lead,1,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,2,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,3,28.81854781430023,479.3504293795781,6.012
Mid_Case,2041,Lead,4,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,5,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,6,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,7,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,China,0.0,479.3504293795781,0.0
Mid_Case,2041,Lead,Undefined,41.626791287322554,479.3504293795781,8.684
Mid_Case,2041,Lead,United States,319.24738596679896,479.3504293795781,66.6
Mid_Case,2041,Magnesium,OECD,0.3156827556144546,3.2883620376505687,9.6
Mid_Case,2041,Magnesium,1,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,2,0.08878577501656534,3.2883620376505687,2.6999999999999997
Mid_Case,2041,Magnesium,3,0.09865086112951706,3.2883620376505687,3.0
Mid_Case,2041,Magnesium,4,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,5,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,6,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,7,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,China,0.0,3.2883620376505687,0.0
Mid_Case,2041,Magnesium,Undefined,0.48338921953463354,3.2883620376505687,14.7
Mid_Case,2041,Magnesium,United States,2.301853426355398,3.2883620376505687,70.0
Mid_Case,2041,Manganese,OECD,6.842170493082632,57.01808744235527,12.0
Mid_Case,2041,Manganese,1,0.0,57.01808744235527,0.0
Mid_Case,2041,Manganese,2,0.0,57.01808744235527,0.0
Mid_Case,2041,Manganese,3,0.0,57.01808744235527,0.0
Mid_Case,2041,Manganese,4,10.833436614047502,57.01808744235527,19.0
Mid_Case,2041,Manganese,5,4.561446995388422,57.01808744235527,8.0
Mid_Case,2041,Manganese,6,0.0,57.01808744235527,0.0
Mid_Case,2041,Manganese,7,14.254521860588817,57.01808744235527,25.0
Mid_Case,2041,Manganese,China,0.0,57.01808744235527,0.0
Mid_Case,2041,Manganese,Undefined,20.526511479247894,57.01808744235527,36.0
Mid_Case,2041,Manganese,United States,0.0,57.01808744235527,0.0
Mid_Case,2041,Molybdenum,OECD,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,1,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,2,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,3,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,4,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,5,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,6,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,7,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,China,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,Undefined,0.0,8.222160844138061,0.0
Mid_Case,2041,Molybdenum,United States,8.222160844138061,8.222160844138061,100.0
Mid_Case,2041,Nickel,OECD,4.727387203822145,19.79974536698838,23.876
Mid_Case,2041,Nickel,1,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,2,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,3,2.6151503680718253,19.79974536698838,13.208
Mid_Case,2041,Nickel,4,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,5,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,6,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,7,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,China,0.0,19.79974536698838,0.0
Mid_Case,2041,Nickel,Undefined,2.7157330745361263,19.79974536698838,13.716000000000001
Mid_Case,2041,Nickel,United States,9.741474720558283,19.79974536698838,49.2
Mid_Case,2041,Niobium,OECD,0.6751988120683753,2.700795248273501,25.0
Mid_Case,2041,Niobium,1,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,2,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,3,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,4,1.782524863860511,2.700795248273501,66.0
Mid_Case,2041,Niobium,5,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,6,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,7,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,China,0.0,2.700795248273501,0.0
Mid_Case,2041,Niobium,Undefined,0.2430715723446151,2.700795248273501,9.0
Mid_Case,2041,Niobium,United States,0.0,2.700795248273501,0.0
Mid_Case,2041,Silicon,OECD,29.53725311128687,294.3130042973981,10.036
Mid_Case,2041,Silicon,1,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,2,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,3,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,4,22.720963931759133,294.3130042973981,7.720000000000001
Mid_Case,2041,Silicon,5,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,6,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,7,24.993060324935048,294.3130042973981,8.492
Mid_Case,2041,Silicon,China,0.0,294.3130042973981,0.0
Mid_Case,2041,Silicon,Undefined,36.353542290814616,294.3130042973981,12.352
Mid_Case,2041,Silicon,United States,180.70818463860243,294.3130042973981,61.4
Mid_Case,2041,Silver,OECD,0.6076823971630484,2.722591385139105,22.320000000000004
Mid_Case,2041,Silver,1,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,2,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,3,0.9520357555554424,2.722591385139105,34.968
Mid_Case,2041,Silver,4,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,5,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,6,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,7,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,China,0.0,2.722591385139105,0.0
Mid_Case,2041,Silver,Undefined,0.4658898378250037,2.722591385139105,17.112000000000002
Mid_Case,2041,Silver,United States,0.6969833945956108,2.722591385139105,25.599999999999994
Mid_Case,2041,Steel,OECD,570.5929675135056,14408.913321048125,3.96
Mid_Case,2041,Steel,1,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,2,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,3,266.27671817296937,14408.913321048125,1.848
Mid_Case,2041,Steel,4,285.2964837567528,14408.913321048125,1.98
Mid_Case,2041,Steel,5,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,6,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,7,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,China,0.0,14408.913321048125,0.0
Mid_Case,2041,Steel,Undefined,779.8103889351246,14408.913321048125,5.412
Mid_Case,2041,Steel,United States,12506.936762669773,14408.913321048125,86.8
Mid_Case,2041,Tin,OECD,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,1,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,2,4.405802864316839,35.57657351677034,12.384
Mid_Case,2041,Tin,3,13.49277127197032,35.57657351677034,37.926
Mid_Case,2041,Tin,4,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,5,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,6,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,7,4.6811655433366415,35.57657351677034,13.158000000000001
Mid_Case,2041,Tin,China,0.0,35.57657351677034,0.0
Mid_Case,2041,Tin,Undefined,4.956528222356443,35.57657351677034,13.932
Mid_Case,2041,Tin,United States,8.040305614790094,35.57657351677034,22.599999999999994
Mid_Case,2041,Vanadium,OECD,5.51159368239957,27.693667382170485,19.902
Mid_Case,2041,Vanadium,1,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,2,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,3,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,4,2.666900168903018,27.693667382170485,9.63
Mid_Case,2041,Vanadium,5,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,6,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,7,0.0,27.693667382170485,0.0
Mid_Case,2041,Vanadium,China,2.311313479715949,27.693667382170485,8.346
Mid_Case,2041,Vanadium,Undefined,7.289527128334916,27.693667382170485,26.322
Mid_Case,2041,Vanadium,United States,9.914332922817033,27.693667382170485,35.8
Mid_Case,2041,Zinc,OECD,221.36347889411834,378.63211359831405,58.464000000000006
Mid_Case,2041,Zinc,1,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,2,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,3,67.63884077320283,378.63211359831405,17.864
Mid_Case,2041,Zinc,4,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,5,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,6,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,7,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,China,0.0,378.63211359831405,0.0
Mid_Case,2041,Zinc,Undefined,18.446956574509862,378.63211359831405,4.872
Mid_Case,2041,Zinc,United States,71.18283735648303,378.63211359831405,18.799999999999997
Mid_Case,2044,Aluminum,OECD,414.89364509077626,1803.8854134381577,23.0
Mid_Case,2044,Aluminum,1,0.0,1803.8854134381577,0.0
Mid_Case,2044,Aluminum,2,74.68085611633974,1803.8854134381577,4.140000000000001
Mid_Case,2044,Aluminum,3,0.0,1803.8854134381577,0.0
Mid_Case,2044,Aluminum,4,0.0,1803.8854134381577,0.0
Mid_Case,2044,Aluminum,5,0.0,1803.8854134381577,0.0
Mid_Case,2044,Aluminum,6,0.0,1803.8854134381577,0.0
Mid_Case,2044,Aluminum,7,41.48936450907763,1803.8854134381577,2.3000000000000003
Mid_Case,2044,Aluminum,China,33.1914916072621,1803.8854134381577,1.84
Mid_Case,2044,Aluminum,Undefined,265.5319328580968,1803.8854134381577,14.72
Mid_Case,2044,Aluminum,United States,974.0981232566052,1803.8854134381577,54.0
Mid_Case,2044,Boron,OECD,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,1,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,2,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,3,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,4,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,5,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,6,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,7,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,China,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,Undefined,0.0,0.08537577431931247,0.0
Mid_Case,2044,Boron,United States,0.08537577431931247,0.08537577431931247,100.0
Mid_Case,2044,Cement,OECD,302.269762022456,4441.224831361387,6.806
Mid_Case,2044,Cement,1,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,2,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,3,58.97946576047922,4441.224831361387,1.328
Mid_Case,2044,Cement,4,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,5,191.68326372155747,4441.224831361387,4.316
Mid_Case,2044,Cement,6,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,7,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,China,0.0,4441.224831361387,0.0
Mid_Case,2044,Cement,Undefined,184.31083050149758,4441.224831361387,4.15
Mid_Case,2044,Cement,United States,3703.9815093553975,4441.224831361387,83.4
Mid_Case,2044,Chromium,OECD,1.5598575278084559,33.58866338950163,4.644
Mid_Case,2044,Chromium,1,0.0,33.58866338950163,0.0
Mid_Case,2044,Chromium,2,0.0,33.58866338950163,0.0
Mid_Case,2044,Chromium,3,0.0,33.58866338950163,0.0
Mid_Case,2044,Chromium,4,9.61912142148548,33.58866338950163,28.638
Mid_Case,2044,Chromium,5,2.599762546347426,33.58866338950163,7.74
Mid_Case,2044,Chromium,6,0.0,33.58866338950163,0.0
Mid_Case,2044,Chromium,7,1.8198337824431985,33.58866338950163,5.418
Mid_Case,2044,Chromium,China,0.0,33.58866338950163,0.0
Mid_Case,2044,Chromium,Undefined,10.399050185389704,33.58866338950163,30.96
Mid_Case,2044,Chromium,United States,7.591037926027368,33.58866338950163,22.599999999999994
Mid_Case,2044,Copper,OECD,121.35220849237224,374.2666188390459,32.424
Mid_Case,2044,Copper,1,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,2,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,3,15.891360635905892,374.2666188390459,4.246
Mid_Case,2044,Copper,4,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,5,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,6,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,7,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,China,0.0,374.2666188390459,0.0
Mid_Case,2044,Copper,Undefined,7.223345743593587,374.2666188390459,1.9300000000000002
Mid_Case,2044,Copper,United States,229.7997039671742,374.2666188390459,61.4
Mid_Case,2044,Lead,OECD,72.32512608841746,386.68266728195823,18.703999999999997
Mid_Case,2044,Lead,1,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,2,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,3,23.247361956991327,386.68266728195823,6.012
Mid_Case,2044,Lead,4,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,5,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,6,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,7,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,China,0.0,386.68266728195823,0.0
Mid_Case,2044,Lead,Undefined,33.57952282676525,386.68266728195823,8.684
Mid_Case,2044,Lead,United States,257.53065640978417,386.68266728195823,66.6
Mid_Case,2044,Magnesium,OECD,0.42406979767513847,4.417393725782692,9.6
Mid_Case,2044,Magnesium,1,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,2,0.11926963059613267,4.417393725782692,2.6999999999999997
Mid_Case,2044,Magnesium,3,0.13252181177348077,4.417393725782692,3.0
Mid_Case,2044,Magnesium,4,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,5,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,6,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,7,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,China,0.0,4.417393725782692,0.0
Mid_Case,2044,Magnesium,Undefined,0.6493568776900557,4.417393725782692,14.7
Mid_Case,2044,Magnesium,United States,3.0921756080478846,4.417393725782692,70.0
Mid_Case,2044,Manganese,OECD,5.563420255392022,46.36183546160019,12.0
Mid_Case,2044,Manganese,1,0.0,46.36183546160019,0.0
Mid_Case,2044,Manganese,2,0.0,46.36183546160019,0.0
Mid_Case,2044,Manganese,3,0.0,46.36183546160019,0.0
Mid_Case,2044,Manganese,4,8.808748737704036,46.36183546160019,19.0
Mid_Case,2044,Manganese,5,3.708946836928015,46.36183546160019,8.0
Mid_Case,2044,Manganese,6,0.0,46.36183546160019,0.0
Mid_Case,2044,Manganese,7,11.590458865400047,46.36183546160019,25.0
Mid_Case,2044,Manganese,China,0.0,46.36183546160019,0.0
Mid_Case,2044,Manganese,Undefined,16.690260766176067,46.36183546160019,36.0
Mid_Case,2044,Manganese,United States,0.0,46.36183546160019,0.0
Mid_Case,2044,Molybdenum,OECD,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,1,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,2,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,3,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,4,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,5,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,6,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,7,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,China,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,Undefined,0.0,7.324025485810233,0.0
Mid_Case,2044,Molybdenum,United States,7.324025485810233,7.324025485810233,100.0
Mid_Case,2044,Nickel,OECD,3.868563302388541,16.202727853863884,23.876
Mid_Case,2044,Nickel,1,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,2,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,3,2.1400562949383417,16.202727853863884,13.208
Mid_Case,2044,Nickel,4,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,5,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,6,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,7,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,China,0.0,16.202727853863884,0.0
Mid_Case,2044,Nickel,Undefined,2.2223661524359706,16.202727853863884,13.716000000000001
Mid_Case,2044,Nickel,United States,7.971742104101032,16.202727853863884,49.2
Mid_Case,2044,Niobium,OECD,0.5376426044625997,2.150570417850399,25.0
Mid_Case,2044,Niobium,1,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,2,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,3,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,4,1.4193764757812632,2.150570417850399,66.0
Mid_Case,2044,Niobium,5,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,6,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,7,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,China,0.0,2.150570417850399,0.0
Mid_Case,2044,Niobium,Undefined,0.1935513376065359,2.150570417850399,9.0
Mid_Case,2044,Niobium,United States,0.0,2.150570417850399,0.0
Mid_Case,2044,Silicon,OECD,39.67832581698959,395.3599623055958,10.036
Mid_Case,2044,Silicon,1,0.0,395.3599623055958,0.0
Mid_Case,2044,Silicon,2,0.0,395.3599623055958,0.0
Mid_Case,2044,Silicon,3,0.0,395.3599623055958,0.0
Mid_Case,2044,Silicon,4,30.521789089991998,395.3599623055958,7.720000000000001
Mid_Case,2044,Silicon,5,0.0,395.3599623055958,0.0
Mid_Case,2044,Silicon,6,0.0,395.3599623055958,0.0
Mid_Case,2044,Silicon,7,33.5739679989912,395.3599623055958,8.492
Mid_Case,2044,Silicon,China,0.0,395.3599623055958,0.0
